VENDOR ID,VENDOR,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE
94131073X,COOK COUNTY DEPARTMENT OF REVENUE,118 N CLARK ST,,CHICAGO,IL,60602
34075740X,COOK COUNTY GOVERNMNET,118 N CLARK ST RM 537,,CHICAGO,IL,60602
1066885,COOK COUNTY RECORDER OF DEE 01,118 N. CLARK ST.,,CHICAGO,IL,60602
31353676H,COOK COUNTY RECORDER OF DEEDS,PO BOX 94450,,CHICAGO,IL,60690-4450
31284822Z,COOK COUNTY SHERIFF,CONVERSION ADDRESS,,CHICAGO,IL,60602
93665607M,COOK COUNTY SHERIFFS POLICE DEPARTMENT,TRAINING ACADEMY -- ROOM 150,1401 S MAYBROOK DR,MAYWOOD,IL,60153
1072302,COOK COUNTY TREASURER,69 W. WASHINGTON ST. RM 2400,,CHICAGO,IL,606023007
35859441M,COOPER BARRETTE CONSULTING,1182 HEATHER DR,,LAKE ZURICH,IL,60047
90570124A,COOPER CROUSE-HINDS LLC,1200 KENNEDY RD,,WINDSOR,CT,
31919798M,COORDINATED ADVICE&REFERRAL & REFERRAL PROGRAM FOR LEGAL SERVICES,PROSPAM FOR LEGAL SERVICE,17 N STATE ST STE 1850,CHICAGO,IL,60602
1005839,"CORBOY & DEMETRIO, P.C.",& SUSAN M O'SULLIVAN,33 N DEARBORN STREET SUITE 2100,CHICAGO,IL,60602
94200061V,CORE FOUNDATION,2020 W HARRISON ST,,CHICAGO,IL,60612
90506626T,CORE MUSIC FOUNDATION NFP,PO BOX 198292  EFT,,CHICAGO,IL,60619
14938865M,"CORNELL INTERVENTIONS, INC",901 W JACKSON BLVD STE 400,,CHICAGO,IL,60607
23356265V,CORNERSTONE COMMUNITY OUTREACH,939 W WILSON AVE,,CHICAGO,IL,60640
7041813T,CORPORATE CLEANING SERVICES INC,21 W ELM ST # 9,,CHICAGO,IL,60610
95051444A,CORPORATE EXECUTIVE BOARD,1919 N LYNN ST,,ARLINGTON,VA,22209
31289254Z,CORPORATION FOR SUPPORTIVE,HOUSING,342 MADISON AVE STE 505,NEW YORK,NY,10173
93892463L,CORVEL ENTERPRISE COMP INC,601 SW 2ND AVE STE 1400,,PORTLAND,OR,97204
31353753T,COSMOPOLITAN CHAMBER OF COMM,1455 S MICHIGAN AVE STE 240,,CHICAGO,IL,60605
31314125X,"COST/COPY CONSULTANTS, INC.",PO BOX 6286,,LIBERTYVILLE,IL,60048
34249297V,COSTAR CORP,PO BOX 3005,,BOSTON,MA,
31336798Z,"COSTAR REALTY INFORMATION, INC",650 W GRAND AVE STE 207,,ELMHURST,IL,60126-1025
22129207X,COSTCO WHOLESALE CORPORATION,2746 N CLYBOURN AVE,,CHICAGO,IL,60614
76692542L,COTILLAS & ASSOCIATES,20 N CLARK STREET EFT,,CHICAGO,IL,60602
95027955L,"COTTER CONSULTING, INC.",745 MCCLINTOCK DR,,BURR RIDGE,IL,60527
22277264V,COUNCIL FOR JEWISH ELDERLY,3003 W TOUHY AVE # 1,,CHICAGO,IL,60645
94224516A,COUNCIL OF DEV FIN AGENCIES,13905 QUAIL POINTE DR,,OKLAHOMA CITY,OK,73134
93832884L,COUNSELING CENTER OF LAKEVIEW,3225 N SHEFFIELD AVENUE EFT,,CHICAGO,IL,60657
90404208V,"COUNTER TECHNOLOGY, INC.",WELLS FARGO BUSINESS CREDIT,PO BOX 823280  EFT,PHILADELPHIA,PA,19182
36289710V,COUNTY COURT REPORTERS INC,600 S COUNTY FARM RD # 20,,WHEATON,IL,60187
31310563H,COURT THEATRE FUND,5535 S ELLIS AVE,,CHICAGO,IL,60637
94224524V,COURTESY ELECTRIC INC,8770 W BRYN MAWR AVE,,CHICAGO,IL,60631
39268935M,COYNE AMERICAN INSTITUTE,330 N GREEN EFT,,CHICAGO,IL,60607
94226148E,"COYOTE LOGISTICS, LLC.",2545 W DIVERSEY AVE,,CHICAGO,IL,60647
94174800H,CPS HR CONSULTING,PO BOX 39000  EFT,,SAN FRANCISCO,CA,94139
56429054,CPURX,1035 W LAKE STREET,,CHICAGO,IL,60607
93389958H,"CQ PRESS - DIVISION OF SAGE PUBLICATIONS, INC",BOOKS,1414 22ND ST N.W.,WASHINGTON,DC,20037
55872026,CRAGIN REALTY GROUP,P O   BOX   #564315,,CHICAGO,IL,60656
93703666P,CRAIG D. KLEIN,2501 N KIMBALL AVE # 3,,CHICAGO,IL,60647
55901030,CRAIG FUTTERMAN,AND THE MANDEL LEGAL AID CLINIC,6020 SOUTH UNIVERSITY AVENUE,CHICAGO,IL,60637
93296440L,"CRAWFORD, MURPHY & TILLY, INC",125 S WACKER DR STE 2880,,CHICAGO,IL,60602
85247769L,CREATIVE ARTS FOUNDATION,7558 S SOUTH CHICAGO AVE,,CHICAGO,IL,60619
93717954H,"CREATIVE EMPIRE LLC,",30445 NORTHWESTERN HWY,,FARMINGTON HILLS,MI,48334
76692756T,CRIMSON FIRE,907 7TH AVE NORTH,,BRANDON,SD,57005
93690511H,CRISIS ASSOCIATES LLC,C/O  TRACY  DONNELLY,1004 SIMSBURY CT,CROFTON,MD,20014
93908391Z,CRISTOFER E. LORD,10 S LA SALLE ST,,CHICAGO,IL,60603
94844556M,CROWE HORWATH LLP,PO BOX 71570,,CHICAGO,IL,60694-1570
53812980Z,CROWN EQUIPMENT CORP,430 E PLAINFIELD RD,,LA GRANGE,IL,60525
45752835H,CROWNE PLAZA CHICAGO METRO,733 W MADISON ST,,CHICAGO,IL,60661
31295465M,CRYOTECH DEICING TECHNOLOGY,6103 ORTHOWAY,,FORT MADISON,IA,52627
94049328X,CRYSTAL GONZALEZ,4342 S ROCKWELL ST,,CHICAGO,IL,60632
55961021,"CTD, LTD.",3716 WEST FULLERTON AVENUE,,CHICAGO,IL,60647
93118274P,CUISINIER FARAHUAR & BENSON LIMITED,200 W ADAMS ST STE 500,,CHICAGO,IL,60606
95053561A,CULINARY CONNECTIONS,1122 N DEARBORN ST,,CHICAGO,IL,60610
31298803P,CUMMINS ALLISON CORP,PO BOX 339,,MOUNT PROSPECT,IL,60056
31286167E,"CUMMINS NPOWER, LLC",NW 7686,PO BOX 1450,MINNEAPOLIS,MN,55485-7686
93932155Z,CURCIO LAW OFFICE,MICHELLE ARIAS ILLINOIS DEPARTMENT OF PUBLIC AID,,CHICAGO,IL,60602
48156873T,CURTIS JOHNSON,5435 W THOMAS ST,,CHICAGO,IL,60651
94290716M,CUSTOM INTERCEPT SOLUTIONS,520 NICOLLET MALL,,MINNEAPOLIS,MN,55402
38000116M,CVS PHARMACY INC,ONE CVS DRIVE,,WOONSOCKET,RI,
95236074X,CYBER GRANTS,300 BRICKSTONE SQ,,ANDOVER,MA,
3797413Z,CYCLE SMITHY,2468 N CLARK ST,,CHICAGO,IL,60614-3901
94005856P,CYD SMILIE,4537 N KILBOURN AVE,,CHICAGO,IL,60630
22613813A,D & Z HOUSE OF BOOKS INC.,5507 W BELMONT AVE,,CHICAGO,IL,60634
94150923M,"D M D SERVICES, INC.",485 N PODLIN DR,,BENSENVILLE,IL,60106
93779185P,D4 LLC,222 ANDREWS ST,,ROCHESTER,NY,14604
93366208T,DALEY MOHAN GROBLE PC CHICAGO,55 W MONROE STREET EFT,,CHICAGO,IL,60603
94099188A,DALLAS AIRMOTIVE INC,PO BOX 402458,,ATLANTA,GA,30384
55646021,DAN  BERGMAN,1964  COUNTY  ROAD  BW,,ROSEVILLE,MN,55113
79281248X,DAN COOK,1501 W PERSHING RD,,CHICAGO,IL,60609
46855308E,DANA HALL,5 PARSLEY DR,,SAVOY,IL,61874
80354904E,DANA VIVIANO,1501 W PERSHING RD,,CHICAGO,IL,60609
55437021,DANIEL  W. WEBSTER,5413  HARWOOD  ROAD,,BETHESDA,MD,20814
50941021,DANIEL J SPITZ MD,34051 S GRATIOT AVE #202,,CLINTON TOWNSHIP,MI,48035
33663138E,DANIEL J. LYNCH,9342 S OAKLEY AVE,,CHICAGO,IL,60620
94392660X,DANIEL J. NIELSEN,PO BOX 549  EFT,,LAKE BLUFF,IL,60044
47301052E,DANIEL RIOS,2515 S DRAKE AVE,,CHICAGO,IL,60623
93792278Z,DANIEL RUIZ,1208 W 33RD PLACE EFT ST,,CHICAGO,IL,60608
93261297V,DANIELA SERRANO,3644 W 65TH ST,,CHICAGO,IL,60629
55071023,DARIUS  L. TAYLOR,337  EAST 107TH  STREET,,CHICAGO,IL,60628
56638126,DARLENE CHERRY,1453 E 71ST PLACE APT 2,,CHICAGO,IL,60619
93703393T,DARNETTA ANDERSON,7948 S RHODES AVE,,CHICAGO,IL,60619
93347476A,DARRELL NASH,1507 W PERSHING RD,,CHICAGO,IL,60609
93717926L,DARRYL'S TRUCKING INC.,PO BOX 710  EFT,,RICHTON PARK,IL,60471
94370938E,DATAONE,325 JOHN KNOX RD,,TALLAHASSEE,FL,32303
55088026,DAVE DACY AIRSHOWS INC.,P O  BOX  #225,,HARVARD,IL,60033
50078246,DAVID  H.  PADDEN,100 W MONROE ST #706,,CHICAGO,IL,60603
55144022,DAVID  HEMENWAY,677 HUNTING AVENUE - KKRESGE BLDG. - #309,,BOSTON,MA,02115
56184028,DAVID A. FETTER MD,2626 WASHINGTON STREET,,WAUKEGAN,IL,60085
81637449Z,DAVID CURRY,1501 W PERSHING RD,,CHICAGO,IL,60609
93788488X,DAVID CWIK,6968 W NORTH AVE,,CHICAGO,IL,60707
31354878E,DAVID D ORR-COOK CTY CLERK,121 N LA SALLE ST RM 201C,,CHICAGO,IL,60602
38242877X,DAVID D. ORR COOK COUNTY CLERK,ATTN: JENNIFER D. VIDIS (EFT),69 W WASHINGTON ST STE 3040,CHICAGO,IL,60602
31294713A,DAVID ETERNO,910 N MARSHA DR,# 2W,PALATINE,IL,60202
54999021,"DAVID J. LEEHEY,  M.D.",819 NORTH EUCLID,,OAK  PARK,IL,60302
94174792L,DAVID KLINGER,ONE UNIVERSITY BLVD,,SAINT LOUIS,MO,63121
82686547X,DAVID M SOKOL,222 N MARIAN ST,,OAK PARK,IL,60302
93420001P,"DAVID MASON & ASSOCIATES OF ILL., LIMITED",464 N MILWAUKEE AVE,,CHICAGO,IL,60654
56027033,DAVID N. ALEXANDER MD,710 WESTWOOD PLAZA,ROOM  #1-146,LOS ANGELES,CA,900951769
31288192T,DAVIS VISION INC,159 EXPRESSWAY ST,,PLAINVIEW,NY,11803
56395023,DAWAT-E-ISLAMI  INC,6821 NORTH WESTERN AVENUE,,CHICAGO,IL,60645
56184039,DAWES TOURING LTD.,235 PARK AVENUE SOUTH,9TH  FLOOR,NEW YORK,NY,10003
93967041Z,DAWN KENNEDY,1508 E 85TH ST,,CHICAGO,IL,60619
93704735L,DAWN M DOW,10613 S KEDZIE AVE,,CHICAGO,IL,60655
93775984P,DAYSPRING PROFESSIONAL JANITOR,550 TAFT DR,,SOUTH HOLLAND,IL,60473
93332311P,DAYSTAR COMPUTER SYSTEMS INC,600 W JACKSON EFT,,CHICAGO,IL,60661
55627021,DCFC  TOURS,901   A   STREET,SUITE   C,SAN  RAFAEL,CA,94901
3634755X,DE VRY INSTITUTE OF TECHNOLOGY,3300 N CAMPBELL AVE,3300 N CAMPBELL AVE,CHICAGO,IL,60618-5994
59219585M,DE ZONIA GROUP INC,6451 N FEDERAL HWY  STE1002,,FORT LAUDERDALE,FL,33308
93911427E,"DEAF COMMUNICATION BY INNOVATIONS, LLC.",3711 N RAVENSWOOD EFT,,CHICAGO,IL,60613
38826698M,"DEAN EVANS & ASSOCIATES, INC",5775 DTC BLVD STE 210,,ENGLEWOOD,CO,80111
50091901,DEAN N. FTIKAS,6874 N. DOWAGIAC AVE,,CHICAGO,IL,60646
31331080L,DEBI'S PIANO TUNING & REPAIR,153 RIDGE ROAD EFT,,HIGHLAND PARK,IL,60035
93655793P,DEBORA BENTON,6419 N BELL AVE,,CHICAGO,IL,60645
93275049X,DEBORAH BROCKMAN,PO BOX 25683  EFT,,CHICAGO,IL,60625
38790980A,DEBORAH'S PLACE 01,2822 W JACKSON EFT,,CHICAGO,IL,60612
31293348M,DEFENSE ACCOUNTING OFFICE,USAFADS THUNDERBIRDS,4445 TYNDALL AVE,NELLIS AFB,NV,89191-6079
87816017L,DEIDRE CATO,1133 E 83RD ST UNIT 229  EFT,,CHICAGO,IL,60619
94192142X,DELAWARE CARS/,T.R. HARMSEN CORP. J.V.,3729 25TH AVE,SCHILLER PARK,IL,60176
53972780X,DELEATRICE ALEXANDER,2216 W JACKSON BLVD,,CHICAGO,IL,60612
56561152,DELFINA AMARO,2113 S ASHLAND,,CHICAGO,IL,60608
31339925L,DELL MARKETING LP.,PO BOX 2153 - P O BOX 4655,,CAROL STREAM,IL,60197
95062406L,DELMARIE COBB,3533 S DR MARTIN LUTHER KING JR DR,,CHICAGO,IL,60653
33649974P,DELOITTE & TOUCHE LLP,PO BOX 7247-6446,,PHILADELPHIA,PA,60694-5546
46211412M,DELOITTE & TOUCHE LLP,111 S WACKER DR FL 12TH,,CHICAGO,IL,60606
93834101V,DELPHIS HANOVER CORPORATION,PO BOX 765984,,SOUTHBURY,CT,
5674138V,"DELTA DEMOLITION, INC",1230 N KOSTNER AVE FL 1ST,,CHICAGO,IL,60651
93767732H,DIONA DONELSON,6914 S PEORIA STREET EFT,,CHICAGO,IL,60621
31314355P,"DELTA ENGINEERING, INC.",111 W JACKSON BLVD STE 910,STE 500,CHICAGO,IL,60604
61764636X,DELTA INSTITUTE,53 W JACKSON BLVD STE 2,STE 1604,CHICAGO,IL,60604
56068029,DELTA SPIRIT TOURING C3 MANAGEMENT,300 WEST SOXTJ ST/STE 2100,,AUSTIN,TX,78701
54570022,DEMEKA WADE-ANKUM,442 E 89TH PLACE,,CHICAGO,IL,60619
95265326X,DEMETRIOS SPYRAKOS,6743 N NOKOMIS AVE,,LINCOLNWOOD,IL,60712
1053338,DEMETRUIS CARNEY,201 N. WESTSHORE DR      (EFT),#1101,CHICAGO,IL,60601
54002024,DENALI SPECTRUM OPERATIONS INC,10307 PACIFIC CENTER CT,,SAN DIEGO,CA,92121
54082025,DENIS GERARD DOLAN,4252 N PARKSIDE,,CHICAGO,IL,60634
31300630L,DENIS GUEST,3119 S MICHIGAN EFT,,CHICAGO,IL,60616
72471501H,DENISE VALDEZ,3124 S SACRAMENTO AVE,,CHICAGO,IL,60623
31300585T,DENNIS J. WALDECK,3660 N LAKE SHORE DR,,CHICAGO,IL,60613
94296789L,DENNIS KOLOSOWSKI,5604 W 63RD ST,,CHICAGO,IL,60638
31295839V,DENNIS M. FLEMING,5330 W DEVON AVE STE 15,,CHICAGO,IL,60646
74649453V,DEPARTMENT OF AVIATION,10510 W ZEMKE RD FL 2ND,,CHICAGO,IL,60666
93492280E,DEPARTMENT OF LABOR,160 N LA SALLE ST # 1300,,CHICAGO,IL,60602
94577021V,DEPARTMENT OF THE TREASURY,INTERNAL REVENUE SERVICE,,CINCINNATI,OH,45999
93911423L,DEPAUL UNIVERISTY,1 E JACKSON BLVD,,CHICAGO,IL,60604
93965499T,DEPAUL UNIVERSITY,ATTN: DIRECTOR OF RESTRICTED ACCOUNTING,1 E JACKSON STREET EFT,CHICAGO,IL,60604
50507022,DEPT. OF HEALTH & HUMAN SERVICES,5600 FISHER LANE,,ROCKVILLE,MD,20857
93703883P,DERRICK C STRONG,3001 S DR MARTIN LUTHER KING JR DR APT 807,,CHICAGO,IL,60616
94059508H,DERRICK C. STRONG,8036 S SAWYER AVE,,CHICAGO,IL,60652
31338139P,DES PLAINES WASH WORKS INC.,2711 MANNHEIM RD,,DES PLAINES,IL,60018
22725409X,DESIGN INSTALLATION SYSTEMS INC.,8110 RIVER DR,,MORTON GROVE,IL,60053
51406030,DESIGN TEK ONE INC,2619 W AGATITE AVE STE 3D,,CHICAGO,IL,60625
94132880A,DESKS INC,"NW 6333, PO BOX 1450","NW 6333, PO BOX 1450",MINNEAPOLIS,MN,55485-6333
93347411M,DETROIT SALT,12841 SANDERS STREET EFT,,DETROIT,MI,48217
93428896X,DEUTSCHE BANK TRUST COMPANY,222 S RIVERSIDE PLZ FL 24TH,,CHICAGO,IL,60606
51670024,"DEUTSCHMAN & ASSOCIATES, P.C.","UNITED SERVICES AUTOMOBILE ASSOC., A/S/O JOHN CAPPS",77 W. WASHINGTON ST. STE. 1525,CHICAGO,IL,60602
93410148L,DEVELOPING COMMUNITIES PROJECT INC,11300 S HALSTED ST,,CHICAGO,IL,60628
78364842T,DEX ONE,8519 INNOVATION WAY,,CHICAGO,IL,60682-0085
49453337H,DEXIA CREDIT LOCAL,445 PARK AVE FL 7TH,,NEW YORK,NY,10022
22455528L,DI PAOLO COMPANY INC,4350 DI PAOLO CTR FL 1ST,,GLENVIEW,IL,60025
6765922E,DIAMOND CORING COMPANY.INC.,11800 S EWING AVE,,CHICAGO,IL,60617
94107104P,DIANE M. WILKINS,6913 S LOOMIS BLVD,,CHICAGO,IL,60636
55944021,DIANE PATMON,621 EAST 88TH PLACE,,CHICAGO,IL,60619
55340023,DIANE SPEERLING LAUDERDALE,4839 S KENWOOD AVE,,CHICAGO,IL,60615
55838027,DIANE TURNER,6847 S CALUMET AVE,,CHICAGO,IL,60637
55824363,DIANNE REEVES TOURS INC,C/O INTERNATIONAL MUSIC NETWORK,278 MAIN STREET,GLOUCESTER,ME,01930
94572816V,DIANNE TURNER,44 W 105TH ST,,CHICAGO,IL,60628
95235406H,DIME CHILD FOUNDATION,1900 S CLARK ST,,CHICAGO,IL,60616
55987023,DINIZULU LAW GROUP LTD,& KENTRELL REESE,221 N LASALLE SUITE 1100,CHICAGO,IL,60601
31325601E,"DIRECT FITNESS SOLUTIONS, LLC.",600 TOWER RD,,MUNDELEIN,IL,60060
31342562X,"DIRECTV, INC.",PO BOX 78626,,PHOENIX,AZ,85062
54287023,DISCOUNT OFFICE ITEMS.COM,302 INDUSTRIAL DRIVE,,COLUMBUS,WI,53925
22547883T,DIVANE BROTHERS. ELECTRIC CO.,2424 N 25TH AVE,,FRANKLIN PARK,IL,60131-3387
94220960V,"DIVE RIGHT IN SCUBA, INC.",24222 W LOCKPORT ST,,PLAINFIELD,IL,60544
93696993X,DIVERSEY CHICAGO LLC,1111 W 22ND ST STE 800,,OAK BROOK,IL,60523
79438085E,DIVERSIFIED BEHAVIORAL COMPREH,1140 E 87TH STREET EFT ST,,CHICAGO,IL,60643
31355734X,DIVISION STREET BUS DEV ASSC,2647 W DIVISION ST,,CHICAGO,IL,60622
95098645E,DMI INFORMATION PROCESSING CENTER,5090 W HARRISON EFT,,CHICAGO,IL,60644
93911414M,DMJM AVIATION PARTNERS,7 STREET PAUL STREET EFT,,BALTIMORE,MD,21202
33660871H,"DMJM&HARRIS, INC",303 E WACKER DR,,CHICAGO,IL,60601
94007420M,DOCUMENT IMAGING DIMENSIONS,205 BEAVER ST,,YORKVILLE,IL,60560
31338474P,DOCUMENT TECHNOLOGIES INC,2000 STREET NW  M,,WASHINGTON,DC,20036
85242622X,"DOHERTY, GIANNINI, REITZ CONST",304 N YORK RD,,BENSENVILLE,IL,60106
53539022,DOLAN LAW OFFICES  P C,& CHERYL LIMANNI & PHILLIP LIMANNI,10 S LASALLE STREET  # 3712,CHICAGO,IL,60603
60531124A,DOLEJS REALTY & MANAGEMENT SERVICES,7847 W OGDEN AVE,,LYONS,IL,60534
50091301,DOMESTIC PARTNER INS,121 N LASALLE,,CHICAGO,IL,60602
93428240Z,DOMESTIC VIOLENCE LEGAL CLINIC,555 W HARRISON ST STE 1900,,CHICAGO,IL,60606
93145602P,DOMINICAN UNIVERSITY,7900 W DIVISION EFT,,RIVER FOREST,IL,60305
14854316A,"DOMINICK'S FINER FOODS, LLC",C/O SAFEWAY INC.FILE#72905,PO BOX 60000,SAN FRANCISCO,CA,94160-2905
54535028,DOMINION VOTING SYSTEMS INC,P O BOX #1070,DEPT #1241,CHARLOTTE,NC,28201
52379021,DON A. TURNER,801 S PLYMOUTH CT UNIT R,,CHICAGO,IL,60605
56356033,DON MARKETING LLC. D/B/A/ DMG REALTY GROUP LLC,P.O. BOX 170119,,CHICAGO,IL,60617
52615150,DONALD A SHAPIRO,& LAURA SALAZAR,180 N LASALLE ST. STE. 2300,CHICAGO,IL,60601
56195024,DONALD HARRISON,P O  BOX  #3762,,NEW ORLEANS,LA,70177
93703373M,DONALD PUGH,8211 S OGLESBY AVE,,CHICAGO,IL,60617
93719747P,DONNA CONROY,1553 W JUNEWAY TER,,CHICAGO,IL,60626
76692860V,DONNA VALENTINE,5516 N MOBILE AVE,,CHICAGO,IL,60630
53038588Z,DONOHUE & ASSOCIATES INC,125 S WACKER DR,,CHICAGO,IL,60606
E00817,DONORS FORUM OF CHICAGO,"208 S. LASALLE, #740",,CHICAGO,IL,60604
93703463P,DORIS L WALLACE,3426 W 12TH PL,,CHICAGO,IL,60623
1058555,DOROTHY ROBINSON,401 E. BOWEN,,CHICAGO,IL,60608
22795185T,DOROTHY SUTTON BRANCH HEADSTART,8601 S STATE ST # 1,8601 S STATE ST,CHICAGO,IL,60619
94245112Z,DOST VALUATION GROUP LIMITED,419 S 7TH AVE,,LA GRANGE,IL,60525
56115100,DOUGLAS M. LUCAS,5280 LAKESHORE ROAD,SUITE  #1111,BURLINGTON,CANADA,LRL5R1
93821935Z,DOUGLAS PARK YOUTH SERVICES,2700 W 24TH ST FL 1ST  EFT,,CHICAGO,IL,60608
93340550E,DR DOROTHY APPIAH,19912 EVERETT LN,,MOKENA,IL,60448
54015021,DR SEBASTIEN GAY,512 N. MCCLURG CT.      (EFT),APT 3406,CHICAGO,IL,60611
55167026,DR.  PHILIP  COOK   DUKE UNIVERSITY SANFORD SCHOOL OF PUBLIC POLICY,P O  BOX  #90245,,DURHAM,NC,27708
93568941M,DRAGOS D. CALUGAREANU,431 W BARRY AVE # 326,,CHICAGO,IL,60657
90792885A,DRINKER BIDDLE & REATH LLP,PO BOX 92688,,CHICAGO,IL,60675
36331874T,DROP ZONE PORTABLE SRVCS INC,PO BOX 964,,FRANKFORT,IL,60423
56561194,DROST GILBERT ANDREW & APICELL,ANTHONY CHIAVOLA & MAUREEN CHIAVOLA,800 E NORTHWEST HIGHWAY SUITE 1090,PALENTINE,IL,60074
54228023,DRUSILLA WATKINS,2336 SOUTH 23RD AVE,,BROADVIEW,IL,60155
94020352T,"DUAL FUEL SYSTEMS, INC.",1245 PARAMOUNT PKWY,,BATAVIA,IL,60510
31356160H,"DUANE, MORRIS & HECKSCHER LLP",227 W MONROE ST STE 3400,227 W MONROE ST STE 3400,CHICAGO,IL,60606
55510034,DUDE INC. C/O WME,1600  DIVISION  STREET,SUITE   #300,NASHVILLE,TN,37203
22549171Z,DUN & BRADSTREET INC,75 REMITTANCE DR STE 1793,,CHICAGO,IL,60675-1793
22316091X,"DUNBAR ARMORED, INC",50 SCHILLING RD,,HUNT VALLEY,MD,21031-1105
93534462X,DUNBAR SECURITY PRODUCTS,PO BOX 333,,BALTIMORE,MD,21203-0333
85251275H,DUNCAN PARKING TECHNOLOGIES,340 INDUSTRIAL RD,,HARRISON,AR,72601
33672235X,DUNN SOLUTIONS GROUP,5550 W TOUHY AVE STE 400,,SKOKIE,IL,60077
25947656P,DUNNET BAY CONSTRUCTION COMPANY,115 N BRANDON DR,,GLENDALE HEIGHTS,IL,60139
31356203M,DUPAGE COUNTY TREASUER,421 N COUNTY FARM RD,,WHEATON,IL,60187
51461021,"DVORAK, TOPPEL & BARRIDO LLC","AND ATTY NEIL TOPPEL, DANNY YOUNG, LOIS YOUNG",3859 W 26TH ST.,CHICAGO,IL,60623
93785391A,DW REALTY INC,PO BOX 32045,,CHICAGO,IL,60636
37762583H,DYKEMA GOSSETT ROOKS & PITTS,10 S WACKER DR # 2300,10 S WACKER DR,CHICAGO,IL,60606
31341069E,DYNAMIC EDUCATIONAL SYSTEMS,8433 N BLACK CANYON HWY STE 184,,PHOENIX,AZ,85021
94245121X,DYNAMIC MOTION CONTROL INC.,2222 N ELSTON AVE,,CHICAGO,IL,60614
93844927Z,DYNAMIC WRECKING & EXCAVATION,PO BOX 628004,,ORLANDO,FL,32862
59522897L,DYNATEST CONSULTING INC,PO BOX 337,,STARKE,FL,32091
33651949T,E & R TOWING & GARAGE INC.,16325 S CRAWFORD AVE,,MARKHAM,IL,
55626074,E B JACOBS  LLC,300  SOUTH  BURROWES  STREET,,STATE  COLLEGE,PA,16801
93859363A,E. C. ORTIZ & CO LLP,333 S DESPLAINES ST,,CHICAGO,IL,60661
90404240P,E.F. GHOUGHAN & ASSOCIATES 01,6341 S CHAMPLAIN AVENUE EFT,,CHICAGO,IL,60637
93826448E,EACH ONE TEACH ONE LITERACY,6720 S STEWART AVENUE EFT,,CHICAGO,IL,60621
59300806M,EAGLE LP,GLAZIER CORPORATION,308 W ERIE ST # 705,CHICAGO,IL,60610
31293031L,EAGLE PAINTING & MAINTENANCE & ATLANTIC PAINTING J/V,& ATLANTIC PAINTING  J/V,1865 BERNICE RD,LANSING,IL,60438
50086266,EARTH SHARE OF ILLINOIS,35 E. WACKER DR. STE 1600,,CHICAGO,IL,60601
94002196H,EASE THE DAY,2846 W TOUHY AVE,,CHICAGO,IL,60645
94325111M,EAST EDGEWATER CHAMBER OF COMMERCE,1210 W ROSEDALE AVE,,CHICAGO,IL,60660
93897096Z,EAST JORDAN IRON WORKS,PO BOX 644873  EFT,,PITTSBURGH,PA,15264-4873
62366491A,EAST LAKE MANAGEMENT GROUP 04,"ONE E. SUPERIOR, SUITE 605",,CHICAGO,IL,60611
93454945P,EAST SIDE CHAMBER OF COMMERCE,3501 E 106TH ST STE 200  EFT,,CHICAGO,IL,60617
93332327X,EAST VILLAGE YOUTH PROGRAM,3643 W BELMONT EFT,,CHICAGO,IL,60618
14364847H,EAST. LAKE MANAGEMENT.& DEVELOPMENT. CORPORATION,2850 S MICHIGAN AVE # 100,,CHICAGO,IL,60616
93454965V,EASTER SEAL SOCIETY OF,1939 W 13TH ST  300 EFT,,CHICAGO,IL,60608
5318527M,EASTER SEALS OF METRO CHICAGO INC.,1939 W 13TH ST # 3,# 3,CHICAGO,IL,60608
93651878E,EASTWOOD GARDEN APARTMENTS,6531 S LOWE AVE,,CHICAGO,IL,60621
36547437A,EBENEZER COMMUNITY OUTREACH,1533 S DRAKE AVE,,CHICAGO,IL,60623
95235434E,EBSCO INFORMATION SERVICES,PO BOX 204661  EFT,,DALLAS,TX,75320-4661
52492498T,EBSCO PUBLISHING,PO BOX 682,PO BOX 682,IPSWICH,MA,
52930035,ECD-GREAT STREET LLC,250 PARKWAY DRIVE S#120,,LINCOLNSHIRE,IL,60069
93340527H,ECIVIS.COM LLC,418 N FAIR OAKS AVE # 301,,PASADENA,CA,91103
31283694P,ECO SALES CO,16561 LESLIE DR,,ORLAND HILLS,IL,60477
93665550L,ECONOMIC RESEARCH SERVICES,4901 TOWER COURT EFT,,TALLAHASSEE,FL,32303
1052304,ECUMENICAL INSTITUTE,4750 N. SHERIDAN RD (EPAY),,CHICAGO,IL,60640
54755022,EDDIE COTTON,113  OWENS  ROAD,,CLINTON,MS,39056
94282523P,EDELMIRA PEREZ & TIRSO GARZA,6252 S CENTRAL AVE,,CHICAGO,IL,60638
88636660A,"EDGE SYSTEMS, LLC",35721 WEST AVE STE 200,,WARRENVILLE,IL,60555
89103279Z,EDGEALLIANCE,212 E OHIO STREET EFT,,CHICAGO,IL,60611-7275
85241429V,EDGEBROOK CHAMBER OF COMMER 01,5357 W DEVON AVE,,CHICAGO,IL,60646
85241447P,EDGEWATER COMMUNITY COUNCIL 01,1042 W BRYN MAWR AVE,,CHICAGO,IL,60660
93753764L,EDGEWATER DEVELOPMENT CORP 01,1106-1108 W BRYN MAWR AVENUE EFT,,CHICAGO,IL,60660
